freq,psd_x,psd_y,psd_z,psd_xyz
152.4,3.760e+04,1.315e+03,8.555e+02,3.977e+04
153.9,4.558e+04,1.752e+03,1.113e+03,4.845e+04
155.5,5.533e+04,2.407e+03,1.724e+03,5.947e+04
157.1,6.744e+04,3.309e+03,2.943e+03,7.370e+04
158.6,8.367e+04,4.932e+03,5.184e+03,9.378e+04
160.2,1.007e+05,6.775e+03,8.061e+03,1.156e+05
161.7,1.184e+05,8.396e+03,1.077e+04,1.376e+05
163.3,1.327e+05,9.364e+03,1.313e+04,1.551e+05
164.8,1.494e+05,1.057e+04,1.661e+04,1.766e+05
166.4,1.767e+05,1.240e+04,2.138e+04,2.105e+05
167.9,1.986e+05,1.325e+04,2.481e+04,2.366e+05
169.5,2.042e+05,1.282e+04,2.603e+04,2.431e+05
171.0,1.978e+05,1.154e+04,2.515e+04,2.345e+05
172.6,2.005e+05,1.080e+04,2.458e+04,2.359e+05
174.2,1.898e+05,9.365e+03,2.268e+04,2.219e+05
175.7,1.792e+05,7.973e+03,2.119e+04,2.084e+05
177.3,1.706e+05,6.774e+03,2.026e+04,1.977e+05
178.8,1.550e+05,5.506e+03,1.866e+04,1.792e+05
180.4,1.330e+05,4.309e+03,1.597e+04,1.532e+05
181.9,1.123e+05,3.444e+03,1.321e+04,1.289e+05
183.5,9.387e+04,2.880e+03,1.070e+04,1.074e+05
185.0,7.974e+04,2.600e+03,8.798e+03,9.114e+04
186.6,6.814e+04,2.449e+03,7.454e+03,7.805e+04
188.2,5.902e+04,2.336e+03,6.533e+03,6.789e+04
189.7,5.282e+04,2.247e+03,5.971e+03,6.104e+04
191.3,4.910e+04,2.236e+03,5.810e+03,5.715e+04
192.8,4.477e+04,2.219e+03,5.680e+03,5.266e+04
194.4,4.205e+04,2.195e+03,5.493e+03,4.974e+04
195.9,4.002e+04,2.103e+03,5.109e+03,4.723e+04
197.5,3.715e+04,1.867e+03,4.552e+03,4.357e+04
199.0,3.685e+04,1.673e+03,4.097e+03,4.262e+04
